       Time_s           01           02           03           04           05
   1.0250E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3643E-03   5.2019E+00
   1.0360E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3643E-03   5.2019E+00
   1.0470E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3643E-03   5.2019E+00
   1.0580E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3644E-03   5.2019E+00
   1.0690E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3644E-03   5.2020E+00
   1.0800E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3644E-03   5.2020E+00
   1.0910E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3644E-03   5.2020E+00
   1.1020E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3645E-03   5.2020E+00
   1.1140E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3645E-03   5.2021E+00
   1.1260E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3645E-03   5.2021E+00
   1.1380E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3645E-03   5.2021E+00
   1.1500E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3646E-03   5.2022E+00
   1.1620E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3646E-03   5.2022E+00
   1.1740E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3646E-03   5.2022E+00
   1.1860E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3646E-03   5.2022E+00
   1.1980E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3647E-03   5.2023E+00
   1.2110E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3647E-03   5.2023E+00
   1.2240E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3647E-03   5.2023E+00
   1.2370E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3648E-03   5.2023E+00
   1.2500E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3648E-03   5.2024E+00
   1.2630E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3648E-03   5.2024E+00
   1.2760E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3649E-03   5.2024E+00
   1.2890E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3649E-03   5.2025E+00
   1.3020E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3649E-03   5.2025E+00
   1.3160E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3649E-03   5.2025E+00
   1.3300E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3650E-03   5.2026E+00
   1.3440E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3650E-03   5.2026E+00
   1.3580E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3650E-03   5.2026E+00
   1.3720E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3651E-03   5.2026E+00
   1.3860E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3651E-03   5.2027E+00
   1.4000E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3651E-03   5.2027E+00
   1.4150E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3652E-03   5.2027E+00
   1.4300E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3652E-03   5.2028E+00
   1.4450E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3652E-03   5.2028E+00
   1.4600E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3653E-03   5.2028E+00
   1.4750E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3653E-03   5.2029E+00
   1.4900E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3653E-03   5.2029E+00
   1.5050E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3654E-03   5.2029E+00
   1.5210E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3654E-03   5.2030E+00
   1.5370E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3655E-03   5.2030E+00
   1.5530E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3655E-03   5.2031E+00
   1.5690E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3655E-03   5.2031E+00
   1.5850E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3656E-03   5.2031E+00
   1.6010E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3656E-03   5.2032E+00
   1.6180E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3656E-03   5.2032E+00
   1.6350E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3657E-03   5.2032E+00
   1.6520E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3657E-03   5.2033E+00
   1.6690E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3658E-03   5.2033E+00
   1.6860E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3658E-03   5.2033E+00
   1.7030E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3658E-03   5.2034E+00
   1.7210E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3659E-03   5.2034E+00
   1.7390E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3659E-03   5.2035E+00
   1.7570E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3660E-03   5.2035E+00
   1.7750E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3660E-03   5.2035E+00
   1.7930E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3660E-03   5.2036E+00
   1.8120E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3661E-03   5.2036E+00
   1.8310E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3661E-03   5.2037E+00
   1.8500E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3662E-03   5.2037E+00
   1.8690E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3662E-03   5.2038E+00
   1.8880E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3663E-03   5.2038E+00
   1.9070E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3663E-03   5.2038E+00
   1.9270E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3664E-03   5.2039E+00
   1.9470E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3664E-03   5.2039E+00
   1.9670E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3664E-03   5.2040E+00
   1.9870E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3665E-03   5.2040E+00
   2.0070E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3665E-03   5.2041E+00
   2.0280E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3666E-03   5.2041E+00
   2.0490E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3666E-03   5.2042E+00
   2.0700E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3667E-03   5.2042E+00
   2.0910E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3667E-03   5.2043E+00
   2.1120E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3668E-03   5.2043E+00
   2.1340E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3668E-03   5.2043E+00
   2.1560E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3669E-03   5.2044E+00
   2.1780E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3669E-03   5.2044E+00
   2.2000E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3670E-03   5.2045E+00
   2.2230E-12   4.0266E+02   4.0000E+02   6.7733E+04   5.3670E-03   5.2045E+00
   2.2460E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3650E-03   5.1991E+00
   2.2690E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3651E-03   5.1992E+00
   2.2920E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3652E-03   5.1992E+00
   2.3160E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3652E-03   5.1993E+00
   2.3400E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3653E-03   5.1993E+00
   2.3640E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3653E-03   5.1994E+00
   2.3880E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3654E-03   5.1994E+00
   2.4120E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3654E-03   5.1995E+00
   2.4370E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3655E-03   5.1995E+00
   2.4620E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3655E-03   5.1996E+00
   2.4870E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3656E-03   5.1996E+00
   2.5120E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3657E-03   5.1997E+00
   2.5380E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3657E-03   5.1997E+00
   2.5640E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3658E-03   5.1998E+00
   2.5900E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3658E-03   5.1999E+00
   2.6170E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3659E-03   5.1999E+00
   2.6440E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3660E-03   5.2000E+00
   2.6710E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3660E-03   5.2000E+00
   2.6980E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3661E-03   5.2001E+00
   2.7260E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3661E-03   5.2002E+00
   2.7540E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3662E-03   5.2002E+00
   2.7820E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3663E-03   5.2003E+00
   2.8100E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3663E-03   5.2004E+00
   2.8390E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3664E-03   5.2004E+00
   2.8680E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3665E-03   5.2005E+00
   2.8970E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3665E-03   5.2005E+00
   2.9270E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3666E-03   5.2006E+00
   2.9570E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3667E-03   5.2007E+00
   2.9870E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3667E-03   5.2007E+00
   3.0170E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3668E-03   5.2008E+00
   3.0480E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3669E-03   5.2009E+00
   3.0790E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3670E-03   5.2010E+00
   3.1100E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3670E-03   5.2010E+00
   3.1420E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3671E-03   5.2011E+00
   3.1740E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3672E-03   5.2012E+00
   3.2060E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3672E-03   5.2012E+00
   3.2390E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3673E-03   5.2013E+00
   3.2720E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3674E-03   5.2014E+00
   3.3050E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3675E-03   5.2015E+00
   3.3390E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3676E-03   5.2015E+00
   3.3730E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3676E-03   5.2016E+00
   3.4070E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3677E-03   5.2017E+00
   3.4420E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3678E-03   5.2018E+00
   3.4770E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3679E-03   5.2018E+00
   3.5120E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3680E-03   5.2019E+00
   3.5480E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3680E-03   5.2020E+00
   3.5840E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3681E-03   5.2021E+00
   3.6200E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3682E-03   5.2022E+00
   3.6570E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3683E-03   5.2022E+00
   3.6940E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3684E-03   5.2023E+00
   3.7320E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3685E-03   5.2024E+00
   3.7700E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3685E-03   5.2025E+00
   3.8080E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3686E-03   5.2026E+00
   3.8470E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3687E-03   5.2027E+00
   3.8860E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3688E-03   5.2028E+00
   3.9260E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3689E-03   5.2028E+00
   3.9660E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3690E-03   5.2029E+00
   4.0060E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3691E-03   5.2030E+00
   4.0470E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3692E-03   5.2031E+00
   4.0880E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3693E-03   5.2032E+00
   4.1300E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3694E-03   5.2033E+00
   4.1720E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3695E-03   5.2034E+00
   4.2140E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3696E-03   5.2035E+00
   4.2570E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3697E-03   5.2036E+00
   4.3000E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3698E-03   5.2037E+00
   4.3440E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3699E-03   5.2038E+00
   4.3880E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3700E-03   5.2039E+00
   4.4330E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3701E-03   5.2040E+00
   4.4780E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3702E-03   5.2041E+00
   4.5230E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3703E-03   5.2042E+00
   4.5690E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3704E-03   5.2043E+00
   4.6150E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3705E-03   5.2044E+00
   4.6620E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3706E-03   5.2045E+00
   4.7090E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3707E-03   5.2046E+00
   4.7570E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3708E-03   5.2047E+00
   4.8050E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3709E-03   5.2048E+00
   4.8540E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3710E-03   5.2049E+00
   4.9030E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3711E-03   5.2050E+00
   4.9530E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3713E-03   5.2051E+00
   5.0030E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3714E-03   5.2052E+00
   5.0540E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3715E-03   5.2054E+00
   5.1050E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3716E-03   5.2055E+00
   5.1570E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3717E-03   5.2056E+00
   5.2090E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3719E-03   5.2057E+00
   5.2620E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3720E-03   5.2058E+00
   5.3150E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3721E-03   5.2059E+00
   5.3690E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3722E-03   5.2061E+00
   5.4230E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3723E-03   5.2062E+00
   5.4780E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3725E-03   5.2063E+00
   5.5330E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3726E-03   5.2064E+00
   5.5890E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3727E-03   5.2065E+00
   5.6460E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3729E-03   5.2067E+00
   5.7030E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3730E-03   5.2068E+00
   5.7610E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3731E-03   5.2069E+00
   5.8190E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3733E-03   5.2071E+00
   5.8780E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3734E-03   5.2072E+00
   5.9370E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3735E-03   5.2073E+00
   5.9970E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3737E-03   5.2075E+00
   6.0580E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3738E-03   5.2076E+00
   6.1190E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3739E-03   5.2077E+00
   6.1810E-12   4.0239E+02   4.0000E+02   6.7710E+04   5.3741E-03   5.2079E+00
   6.2430E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3723E-03   5.2027E+00
   6.3060E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3724E-03   5.2028E+00
   6.3700E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3725E-03   5.2030E+00
   6.4340E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3727E-03   5.2031E+00
   6.4990E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3728E-03   5.2033E+00
   6.5650E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3730E-03   5.2034E+00
   6.6310E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3731E-03   5.2035E+00
   6.6980E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3733E-03   5.2037E+00
   6.7660E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3735E-03   5.2038E+00
   6.8340E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3736E-03   5.2040E+00
   6.9030E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3738E-03   5.2042E+00
   6.9730E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3739E-03   5.2043E+00
   7.0430E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3741E-03   5.2045E+00
   7.1140E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3743E-03   5.2046E+00
   7.1860E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3744E-03   5.2048E+00
   7.2590E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3746E-03   5.2049E+00
   7.3320E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3748E-03   5.2051E+00
   7.4060E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3749E-03   5.2053E+00
   7.4810E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3751E-03   5.2054E+00
   7.5570E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3753E-03   5.2056E+00
   7.6330E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3754E-03   5.2058E+00
   7.7100E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3756E-03   5.2059E+00
   7.7880E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3758E-03   5.2061E+00
   7.8670E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3760E-03   5.2063E+00
   7.9460E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3762E-03   5.2065E+00
   8.0260E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3764E-03   5.2066E+00
   8.1070E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3765E-03   5.2068E+00
   8.1890E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3767E-03   5.2070E+00
   8.2720E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3769E-03   5.2072E+00
   8.3550E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3771E-03   5.2074E+00
   8.4390E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3773E-03   5.2076E+00
   8.5240E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3775E-03   5.2078E+00
   8.6100E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3777E-03   5.2079E+00
   8.6970E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3779E-03   5.2081E+00
   8.7850E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3781E-03   5.2083E+00
   8.8740E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3783E-03   5.2085E+00
   8.9630E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3785E-03   5.2087E+00
   9.0530E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3787E-03   5.2089E+00
   9.1440E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3789E-03   5.2091E+00
   9.2360E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3791E-03   5.2093E+00
   9.3290E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3793E-03   5.2095E+00
   9.4230E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3796E-03   5.2098E+00
   9.5180E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3798E-03   5.2100E+00
   9.6140E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3800E-03   5.2102E+00
   9.7110E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3802E-03   5.2104E+00
   9.8090E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3804E-03   5.2106E+00
   9.9080E-12   4.0213E+02   4.0000E+02   6.7688E+04   5.3807E-03   5.2108E+00
   1.0008E-11   4.0213E+02   4.0000E+02   6.7688E+04   5.3809E-03   5.2111E+00
   1.0109E-11   4.0213E+02   4.0000E+02   6.7688E+04   5.3811E-03   5.2113E+00
   1.0211E-11   4.0213E+02   4.0000E+02   6.7688E+04   5.3814E-03   5.2115E+00
   1.0314E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3786E-03   5.2036E+00
   1.0418E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3788E-03   5.2038E+00
   1.0523E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3791E-03   5.2041E+00
   1.0629E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3793E-03   5.2043E+00
   1.0736E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3796E-03   5.2045E+00
   1.0844E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3798E-03   5.2048E+00
   1.0953E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3801E-03   5.2050E+00
   1.1063E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3803E-03   5.2053E+00
   1.1174E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3806E-03   5.2055E+00
   1.1287E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3808E-03   5.2058E+00
   1.1401E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3811E-03   5.2060E+00
   1.1516E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3813E-03   5.2063E+00
   1.1632E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3816E-03   5.2065E+00
   1.1749E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3819E-03   5.2068E+00
   1.1867E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3822E-03   5.2071E+00
   1.1986E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3824E-03   5.2073E+00
   1.2107E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3827E-03   5.2076E+00
   1.2229E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3830E-03   5.2079E+00
   1.2352E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3833E-03   5.2081E+00
   1.2476E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3835E-03   5.2084E+00
   1.2601E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3838E-03   5.2087E+00
   1.2728E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3841E-03   5.2090E+00
   1.2856E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3844E-03   5.2093E+00
   1.2985E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3847E-03   5.2095E+00
   1.3116E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3850E-03   5.2098E+00
   1.3248E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3853E-03   5.2101E+00
   1.3381E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3856E-03   5.2104E+00
   1.3515E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3859E-03   5.2107E+00
   1.3651E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3862E-03   5.2110E+00
   1.3788E-11   4.0172E+02   4.0000E+02   6.7655E+04   5.3866E-03   5.2113E+00
   1.3927E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3825E-03   5.2000E+00
   1.4067E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3829E-03   5.2003E+00
   1.4208E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3832E-03   5.2006E+00
   1.4351E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3835E-03   5.2009E+00
   1.4494E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3838E-03   5.2012E+00
   1.4637E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3842E-03   5.2016E+00
   1.4780E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3845E-03   5.2019E+00
   1.4923E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3848E-03   5.2022E+00
   1.5066E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3852E-03   5.2025E+00
   1.5209E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3855E-03   5.2028E+00
   1.5352E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3858E-03   5.2031E+00
   1.5495E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3861E-03   5.2035E+00
   1.5639E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3865E-03   5.2038E+00
   1.5783E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3868E-03   5.2041E+00
   1.5927E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3871E-03   5.2044E+00
   1.6071E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3875E-03   5.2047E+00
   1.6215E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3878E-03   5.2050E+00
   1.6359E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3881E-03   5.2054E+00
   1.6503E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3884E-03   5.2057E+00
   1.6648E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3888E-03   5.2060E+00
   1.6793E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3891E-03   5.2063E+00
   1.6938E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3894E-03   5.2066E+00
   1.7083E-11   4.0115E+02   4.0000E+02   6.7608E+04   5.3898E-03   5.2070E+00
   1.7228E-11   4.0092E+02   4.0000E+02   6.7589E+04   5.3884E-03   5.2027E+00
   1.7374E-11   4.0092E+02   4.0000E+02   6.7589E+04   5.3887E-03   5.2030E+00
   1.7520E-11   4.0092E+02   4.0000E+02   6.7589E+04   5.3891E-03   5.2033E+00
   1.7666E-11   4.0092E+02   4.0000E+02   6.7589E+04   5.3894E-03   5.2037E+00
   1.7812E-11   4.0092E+02   4.0000E+02   6.7589E+04   5.3897E-03   5.2040E+00
