         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42
   2.700000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   4.9782E+05   1.0319E+05   6.1044E-08   1.2170E-07   4.2088E-08   2.0383E-08   7.6865E-09   1.0779E+02   2.4919E-11   1.1211E-11   6.4131E-12   1.7289E-11   1.4594E-10   2.2995E-19   1.5776E+03   0.0000E+00   3.4763E-15   1.0264E+05   1.0001E+09   2.8399E-04   2.9088E+03   1.9938E-29   4.8241E-13   4.6981E+03   1.0778E+02   0.0000E+00   3.5800E-04   5.4591E-22   1.5777E+03   2.9558E+03   8.8443E-21   5.0691E+02   1.0476E-14   2.6676E-19   6.4254E-39
   2.730000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.0337E+05   1.0434E+05   6.2408E-08   1.2442E-07   4.3028E-08   2.0839E-08   7.8582E-09   1.0899E+02   2.5478E-11   1.1463E-11   6.5572E-12   1.7678E-11   1.4922E-10   2.3771E-19   1.5952E+03   0.0000E+00   3.5935E-15   1.0378E+05   1.0001E+09   2.9035E-04   2.9412E+03   2.1070E-29   4.9867E-13   4.7503E+03   1.0899E+02   0.0000E+00   3.6600E-04   5.6441E-22   1.5953E+03   2.9888E+03   9.1435E-21   5.1254E+02   1.0711E-14   2.7577E-19   6.7172E-39
   2.760000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.0891E+05   1.0549E+05   6.3787E-08   1.2717E-07   4.3979E-08   2.1299E-08   8.0318E-09   1.1019E+02   2.6045E-11   1.1718E-11   6.7028E-12   1.8070E-11   1.5254E-10   2.4564E-19   1.6127E+03   0.0000E+00   3.7134E-15   1.0492E+05   1.0001E+09   2.9678E-04   2.9737E+03   2.2253E-29   5.1528E-13   4.8025E+03   1.1019E+02   0.0000E+00   3.7408E-04   5.8331E-22   1.6128E+03   3.0217E+03   9.4494E-21   5.1817E+02   1.0949E-14   2.8498E-19   7.0189E-39
   2.790000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.1445E+05   1.0663E+05   6.5181E-08   1.2995E-07   4.4940E-08   2.1765E-08   8.2074E-09   1.1140E+02   2.6617E-11   1.1975E-11   6.8501E-12   1.8468E-11   1.5589E-10   2.5374E-19   1.6303E+03   0.0000E+00   3.8359E-15   1.0606E+05   1.0001E+09   3.0328E-04   3.0062E+03   2.3488E-29   5.3226E-13   4.8547E+03   1.1139E+02   0.0000E+00   3.8225E-04   6.0264E-22   1.6304E+03   3.0547E+03   9.7620E-21   5.2380E+02   1.1190E-14   2.9440E-19   7.3307E-39
   2.820000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.2000E+05   1.0778E+05   6.6590E-08   1.3275E-07   4.5911E-08   2.2235E-08   8.3848E-09   1.1260E+02   2.7195E-11   1.2236E-11   6.9990E-12   1.8869E-11   1.5928E-10   2.6202E-19   1.6479E+03   0.0000E+00   3.9611E-15   1.0720E+05   1.0001E+09   3.0985E-04   3.0386E+03   2.4778E-29   5.4961E-13   4.9069E+03   1.1260E+02   0.0000E+00   3.9051E-04   6.2239E-22   1.6480E+03   3.0877E+03   1.0081E-20   5.2943E+02   1.1433E-14   3.0402E-19   7.6527E-39
   2.850000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.2554E+05   1.0893E+05   6.8014E-08   1.3559E-07   4.6893E-08   2.2711E-08   8.5641E-09   1.1381E+02   2.7780E-11   1.2499E-11   7.1495E-12   1.9275E-11   1.6270E-10   2.7048E-19   1.6654E+03   0.0000E+00   4.0889E-15   1.0834E+05   1.0001E+09   3.1650E-04   3.0711E+03   2.6123E-29   5.6734E-13   4.9591E+03   1.1380E+02   0.0000E+00   3.9886E-04   6.4256E-22   1.6655E+03   3.1207E+03   1.0408E-20   5.3506E+02   1.1679E-14   3.1385E-19   7.9852E-39
   2.880000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.3108E+05   1.1007E+05   6.9453E-08   1.3846E-07   4.7886E-08   2.3191E-08   8.7454E-09   1.1501E+02   2.8371E-11   1.2765E-11   7.3016E-12   1.9685E-11   1.6616E-10   2.7912E-19   1.6830E+03   0.0000E+00   4.2195E-15   1.0948E+05   1.0001E+09   3.2321E-04   3.1036E+03   2.7526E-29   5.8544E-13   5.0113E+03   1.1501E+02   0.0000E+00   4.0730E-04   6.6317E-22   1.6831E+03   3.1536E+03   1.0741E-20   5.4069E+02   1.1927E-14   3.2389E-19   8.3284E-39
   2.910000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.3663E+05   1.1122E+05   7.0908E-08   1.4136E-07   4.8888E-08   2.3677E-08   8.9285E-09   1.1622E+02   2.8968E-11   1.3033E-11   7.4552E-12   2.0099E-11   1.6966E-10   2.8794E-19   1.7006E+03   0.0000E+00   4.3528E-15   1.1062E+05   1.0001E+09   3.2999E-04   3.1360E+03   2.8989E-29   6.0392E-13   5.0636E+03   1.1621E+02   0.0000E+00   4.1582E-04   6.8421E-22   1.7007E+03   3.1866E+03   1.1081E-20   5.4633E+02   1.2178E-14   3.3413E-19   8.6825E-39
   2.940000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.4217E+05   1.1237E+05   7.2377E-08   1.4429E-07   4.9901E-08   2.4168E-08   9.1135E-09   1.1742E+02   2.9571E-11   1.3305E-11   7.6105E-12   2.0518E-11   1.7319E-10   2.9694E-19   1.7182E+03   0.0000E+00   4.4889E-15   1.1176E+05   1.0001E+09   3.3684E-04   3.1685E+03   3.0514E-29   6.2278E-13   5.1158E+03   1.1741E+02   0.0000E+00   4.2444E-04   7.0569E-22   1.7183E+03   3.2196E+03   1.1429E-20   5.5196E+02   1.2432E-14   3.4460E-19   9.0478E-39
   2.970000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.4771E+05   1.1351E+05   7.3862E-08   1.4725E-07   5.0925E-08   2.4663E-08   9.3004E-09   1.1862E+02   3.0181E-11   1.3579E-11   7.7674E-12   2.0941E-11   1.7676E-10   3.0613E-19   1.7357E+03   0.0000E+00   4.6278E-15   1.1291E+05   1.0001E+09   3.4376E-04   3.2010E+03   3.2101E-29   6.4203E-13   5.1680E+03   1.1862E+02   0.0000E+00   4.3314E-04   7.2762E-22   1.7358E+03   3.2526E+03   1.1783E-20   5.5759E+02   1.2688E-14   3.5528E-19   9.4246E-39
   3.000000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.5326E+05   1.1466E+05   7.5361E-08   1.5024E-07   5.1959E-08   2.5164E-08   9.4892E-09   1.1983E+02   3.0797E-11   1.3856E-11   7.9259E-12   2.1368E-11   1.8037E-10   3.1551E-19   1.7533E+03   0.0000E+00   4.7695E-15   1.1405E+05   1.0001E+09   3.5076E-04   3.2334E+03   3.3755E-29   6.6168E-13   5.2202E+03   1.1982E+02   0.0000E+00   4.4193E-04   7.4999E-22   1.7534E+03   3.2855E+03   1.2145E-20   5.6322E+02   1.2947E-14   3.6617E-19   9.8129E-39
   3.040000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.6065E+05   1.1619E+05   7.7384E-08   1.5427E-07   5.3353E-08   2.5839E-08   9.7439E-09   1.2144E+02   3.1628E-11   1.4230E-11   8.1397E-12   2.1944E-11   1.8524E-10   3.2831E-19   1.7767E+03   0.0000E+00   4.9630E-15   1.1557E+05   1.0001E+09   3.6019E-04   3.2767E+03   3.6064E-29   6.8849E-13   5.2898E+03   1.2143E+02   0.0000E+00   4.5379E-04   7.8053E-22   1.7768E+03   3.3295E+03   1.2639E-20   5.7073E+02   1.3296E-14   3.8105E-19   1.0349E-38
   3.080000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.6804E+05   1.1772E+05   7.9433E-08   1.5836E-07   5.4766E-08   2.6524E-08   1.0002E-08   1.2304E+02   3.2469E-11   1.4609E-11   8.3563E-12   2.2528E-11   1.9017E-10   3.4145E-19   1.8002E+03   0.0000E+00   5.1616E-15   1.1709E+05   1.0001E+09   3.6975E-04   3.3200E+03   3.8498E-29   7.1602E-13   5.3594E+03   1.2303E+02   0.0000E+00   4.6580E-04   8.1189E-22   1.8003E+03   3.3735E+03   1.3146E-20   5.7823E+02   1.3650E-14   3.9632E-19   1.0907E-38
   3.120000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.7543E+05   1.1925E+05   8.1509E-08   1.6250E-07   5.6198E-08   2.7217E-08   1.0263E-08   1.2465E+02   3.3322E-11   1.4992E-11   8.5758E-12   2.3120E-11   1.9516E-10   3.5493E-19   1.8236E+03   0.0000E+00   5.3654E-15   1.1861E+05   1.0001E+09   3.7943E-04   3.3633E+03   4.1062E-29   7.4427E-13   5.4290E+03   1.2464E+02   0.0000E+00   4.7797E-04   8.4408E-22   1.8237E+03   3.4175E+03   1.3667E-20   5.8574E+02   1.4009E-14   4.1199E-19   1.1487E-38
   3.160000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.8282E+05   1.2078E+05   8.3612E-08   1.6669E-07   5.7648E-08   2.7919E-08   1.0528E-08   1.2625E+02   3.4186E-11   1.5381E-11   8.7981E-12   2.3719E-11   2.0022E-10   3.6877E-19   1.8470E+03   0.0000E+00   5.5745E-15   1.2013E+05   1.0001E+09   3.8924E-04   3.4066E+03   4.3760E-29   7.7325E-13   5.4986E+03   1.2625E+02   0.0000E+00   4.9030E-04   8.7710E-22   1.8471E+03   3.4614E+03   1.4201E-20   5.9325E+02   1.4372E-14   4.2807E-19   1.2090E-38
   3.200000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.9021E+05   1.2231E+05   8.5742E-08   1.7094E-07   5.9116E-08   2.8630E-08   1.0796E-08   1.2786E+02   3.5061E-11   1.5775E-11   9.0233E-12   2.4326E-11   2.0534E-10   3.8296E-19   1.8704E+03   0.0000E+00   5.7890E-15   1.2165E+05   1.0001E+09   3.9918E-04   3.4498E+03   4.6598E-29   8.0297E-13   5.5682E+03   1.2785E+02   0.0000E+00   5.0278E-04   9.1097E-22   1.8706E+03   3.5054E+03   1.4749E-20   6.0076E+02   1.4740E-14   4.4456E-19   1.2717E-38
   3.240000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.9760E+05   1.2384E+05   8.7899E-08   1.7524E-07   6.0603E-08   2.9351E-08   1.1068E-08   1.2946E+02   3.5947E-11   1.6173E-11   9.2513E-12   2.4941E-11   2.1053E-10   3.9751E-19   1.8939E+03   0.0000E+00   6.0089E-15   1.2317E+05   1.0001E+09   4.0924E-04   3.4931E+03   4.9581E-29   8.3345E-13   5.6378E+03   1.2946E+02   0.0000E+00   5.1543E-04   9.4571E-22   1.8940E+03   3.5494E+03   1.5310E-20   6.0826E+02   1.5112E-14   4.6147E-19   1.3367E-38
   3.280000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.0500E+05   1.2536E+05   9.0082E-08   1.7959E-07   6.2108E-08   3.0080E-08   1.1343E-08   1.3107E+02   3.6844E-11   1.6577E-11   9.4821E-12   2.5563E-11   2.1579E-10   4.1242E-19   1.9173E+03   0.0000E+00   6.2343E-15   1.2469E+05   1.0001E+09   4.1942E-04   3.5364E+03   5.2716E-29   8.6469E-13   5.7074E+03   1.3106E+02   0.0000E+00   5.2822E-04   9.8131E-22   1.9174E+03   3.5933E+03   1.5886E-20   6.1577E+02   1.5489E-14   4.7880E-19   1.4043E-38
   3.320000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.1239E+05   1.2689E+05   9.2292E-08   1.8400E-07   6.3632E-08   3.0818E-08   1.1621E-08   1.3268E+02   3.7752E-11   1.6985E-11   9.7158E-12   2.6193E-11   2.2110E-10   4.2770E-19   1.9407E+03   0.0000E+00   6.4653E-15   1.2621E+05   1.0001E+09   4.2973E-04   3.5797E+03   5.6006E-29   8.9670E-13   5.7770E+03   1.3267E+02   0.0000E+00   5.4118E-04   1.0178E-21   1.9409E+03   3.6373E+03   1.6476E-20   6.2328E+02   1.5871E-14   4.9656E-19   1.4743E-38
   3.360000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.1978E+05   1.2842E+05   9.4529E-08   1.8845E-07   6.5174E-08   3.1564E-08   1.1903E-08   1.3428E+02   3.8671E-11   1.7399E-11   9.9523E-12   2.6831E-11   2.2649E-10   4.4335E-19   1.9641E+03   0.0000E+00   6.7019E-15   1.2773E+05   1.0001E+09   4.4016E-04   3.6230E+03   5.9459E-29   9.2948E-13   5.8466E+03   1.3427E+02   0.0000E+00   5.5429E-04   1.0552E-21   1.9643E+03   3.6813E+03   1.7080E-20   6.3079E+02   1.6257E-14   5.1476E-19   1.5469E-38
   3.400000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.2717E+05   1.2995E+05   9.6792E-08   1.9297E-07   6.6735E-08   3.2320E-08   1.2188E-08   1.3589E+02   3.9601E-11   1.7817E-11   1.0192E-11   2.7476E-11   2.3193E-10   4.5938E-19   1.9876E+03   0.0000E+00   6.9442E-15   1.2925E+05   1.0001E+09   4.5072E-04   3.6663E+03   6.3080E-29   9.6306E-13   5.9162E+03   1.3588E+02   0.0000E+00   5.6756E-04   1.0935E-21   1.9877E+03   3.7252E+03   1.7699E-20   6.3830E+02   1.6648E-14   5.3339E-19   1.6222E-38
   3.440000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.3456E+05   1.3148E+05   9.9083E-08   1.9753E-07   6.8314E-08   3.3085E-08   1.2476E-08   1.3749E+02   4.0542E-11   1.8241E-11   1.0434E-11   2.8129E-11   2.3745E-10   4.7580E-19   2.0110E+03   0.0000E+00   7.1922E-15   1.3077E+05   1.0001E+09   4.6141E-04   3.7095E+03   6.6875E-29   9.9743E-13   5.9858E+03   1.3749E+02   0.0000E+00   5.8098E-04   1.1327E-21   2.0111E+03   3.7692E+03   1.8333E-20   6.4580E+02   1.7044E-14   5.5247E-19   1.7002E-38
   3.480000E-13   1.0001E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.4195E+05   1.3301E+05   1.0140E-07   2.0215E-07   6.9912E-08   3.3859E-08   1.2768E-08   1.3910E+02   4.1494E-11   1.8669E-11   1.0679E-11   2.8790E-11   2.4302E-10   4.9259E-19   2.0344E+03   0.0000E+00   7.4461E-15   1.3230E+05   1.0001E+09   4.7222E-04   3.7528E+03   7.0850E-29   1.0326E-12   6.0554E+03   1.3909E+02   0.0000E+00   5.9457E-04   1.1728E-21   2.0346E+03   3.8132E+03   1.8982E-20   6.5331E+02   1.7444E-14   5.7200E-19   1.7809E-38
   3.520000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.4934E+05   1.3454E+05   1.0374E-07   2.0683E-07   7.1528E-08   3.4641E-08   1.3063E-08   1.4070E+02   4.2458E-11   1.9102E-11   1.0927E-11   2.9458E-11   2.4866E-10   5.0978E-19   2.0579E+03   0.0000E+00   7.7059E-15   1.3382E+05   1.0001E+09   4.8315E-04   3.7961E+03   7.5012E-29   1.0686E-12   6.1251E+03   1.4070E+02   0.0000E+00   6.0830E-04   1.2138E-21   2.0580E+03   3.8572E+03   1.9645E-20   6.6082E+02   1.7849E-14   5.9198E-19   1.8645E-38
   3.560000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.5673E+05   1.3607E+05   1.0611E-07   2.1155E-07   7.3162E-08   3.5433E-08   1.3362E-08   1.4231E+02   4.3432E-11   1.9541E-11   1.1178E-11   3.0134E-11   2.5437E-10   5.2737E-19   2.0813E+03   0.0000E+00   7.9717E-15   1.3534E+05   1.0001E+09   4.9421E-04   3.8394E+03   7.9368E-29   1.1054E-12   6.1947E+03   1.4230E+02   0.0000E+00   6.2220E-04   1.2558E-21   2.0814E+03   3.9011E+03   2.0324E-20   6.6833E+02   1.8259E-14   6.1242E-19   1.9510E-38
   3.600000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.6413E+05   1.3760E+05   1.0851E-07   2.1633E-07   7.4815E-08   3.6234E-08   1.3664E-08   1.4392E+02   4.4417E-11   1.9984E-11   1.1431E-11   3.0818E-11   2.6014E-10   5.4535E-19   2.1047E+03   0.0000E+00   8.2435E-15   1.3686E+05   1.0001E+09   5.0540E-04   3.8827E+03   8.3923E-29   1.1431E-12   6.2643E+03   1.4391E+02   0.0000E+00   6.3625E-04   1.2988E-21   2.1049E+03   3.9451E+03   2.1019E-20   6.7584E+02   1.8673E-14   6.3333E-19   2.0405E-38
   3.640000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.7152E+05   1.3913E+05   1.1094E-07   2.2116E-07   7.6487E-08   3.7043E-08   1.3969E-08   1.4552E+02   4.5414E-11   2.0432E-11   1.1688E-11   3.1509E-11   2.6598E-10   5.6374E-19   2.1281E+03   0.0000E+00   8.5214E-15   1.3838E+05   1.0001E+09   5.1670E-04   3.9260E+03   8.8685E-29   1.1816E-12   6.3339E+03   1.4551E+02   0.0000E+00   6.5046E-04   1.3427E-21   2.1283E+03   3.9891E+03   2.1729E-20   6.8334E+02   1.9092E-14   6.5470E-19   2.1330E-38
   3.680000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.7891E+05   1.4065E+05   1.1339E-07   2.2605E-07   7.8176E-08   3.7861E-08   1.4277E-08   1.4713E+02   4.6421E-11   2.0886E-11   1.1947E-11   3.2208E-11   2.7188E-10   5.8253E-19   2.1516E+03   0.0000E+00   8.8055E-15   1.3990E+05   1.0001E+09   5.2814E-04   3.9693E+03   9.3661E-29   1.2210E-12   6.4035E+03   1.4712E+02   0.0000E+00   6.6483E-04   1.3876E-21   2.1517E+03   4.0330E+03   2.2455E-20   6.9085E+02   1.9516E-14   6.7656E-19   2.2287E-38
   3.720000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.8630E+05   1.4218E+05   1.1586E-07   2.3099E-07   7.9885E-08   3.8689E-08   1.4589E-08   1.4873E+02   4.7440E-11   2.1344E-11   1.2209E-11   3.2915E-11   2.7784E-10   6.0174E-19   2.1750E+03   0.0000E+00   9.0958E-15   1.4142E+05   1.0001E+09   5.3970E-04   4.0125E+03   9.8859E-29   1.2612E-12   6.4731E+03   1.4872E+02   0.0000E+00   6.7935E-04   1.4335E-21   2.1752E+03   4.0770E+03   2.3197E-20   6.9836E+02   1.9944E-14   6.9889E-19   2.3275E-38
   3.760000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.9369E+05   1.4371E+05   1.1837E-07   2.3598E-07   8.1612E-08   3.9525E-08   1.4905E-08   1.5034E+02   4.8469E-11   2.1807E-11   1.2474E-11   3.3629E-11   2.8387E-10   6.2137E-19   2.1984E+03   0.0000E+00   9.3925E-15   1.4294E+05   1.0001E+09   5.5139E-04   4.0558E+03   1.0428E-28   1.3023E-12   6.5427E+03   1.5033E+02   0.0000E+00   6.9403E-04   1.4804E-21   2.1986E+03   4.1210E+03   2.3955E-20   7.0587E+02   2.0377E-14   7.2171E-19   2.4296E-38
   3.800000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.0108E+05   1.4524E+05   1.2090E-07   2.4103E-07   8.3357E-08   4.0370E-08   1.5224E-08   1.5195E+02   4.9510E-11   2.2275E-11   1.2742E-11   3.4351E-11   2.8997E-10   6.4143E-19   2.2219E+03   0.0000E+00   9.6956E-15   1.4446E+05   1.0001E+09   5.6320E-04   4.0991E+03   1.0995E-28   1.3443E-12   6.6123E+03   1.5194E+02   0.0000E+00   7.0887E-04   1.5284E-21   2.2220E+03   4.1649E+03   2.4730E-20   7.1338E+02   2.0814E-14   7.4503E-19   2.5350E-38
   3.840000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.0847E+05   1.4677E+05   1.2346E-07   2.4613E-07   8.5121E-08   4.1225E-08   1.5546E-08   1.5355E+02   5.0562E-11   2.2749E-11   1.3013E-11   3.5081E-11   2.9613E-10   6.6191E-19   2.2453E+03   0.0000E+00   1.0005E-14   1.4598E+05   1.0001E+09   5.7513E-04   4.1424E+03   1.1585E-28   1.3872E-12   6.6819E+03   1.5354E+02   0.0000E+00   7.2387E-04   1.5773E-21   2.2455E+03   4.2089E+03   2.5521E-20   7.2088E+02   2.1256E-14   7.6884E-19   2.6438E-38
   3.880000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.1587E+05   1.4830E+05   1.2604E-07   2.5128E-07   8.6903E-08   4.2088E-08   1.5871E-08   1.5516E+02   5.1624E-11   2.3227E-11   1.3286E-11   3.5819E-11   3.0235E-10   6.8282E-19   2.2687E+03   0.0000E+00   1.0321E-14   1.4750E+05   1.0001E+09   5.8720E-04   4.1857E+03   1.2201E-28   1.4310E-12   6.7515E+03   1.5515E+02   0.0000E+00   7.3902E-04   1.6273E-21   2.2689E+03   4.2529E+03   2.6329E-20   7.2839E+02   2.1703E-14   7.9316E-19   2.7561E-38
   3.920000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.2326E+05   1.4983E+05   1.2866E-07   2.5649E-07   8.8704E-08   4.2960E-08   1.6200E-08   1.5676E+02   5.2698E-11   2.3710E-11   1.3562E-11   3.6564E-11   3.0864E-10   7.0417E-19   2.2921E+03   0.0000E+00   1.0644E-14   1.4902E+05   1.0002E+09   5.9938E-04   4.2290E+03   1.2843E-28   1.4757E-12   6.8211E+03   1.5675E+02   0.0000E+00   7.5433E-04   1.6783E-21   2.2923E+03   4.2969E+03   2.7154E-20   7.3590E+02   2.2155E-14   8.1798E-19   2.8719E-38
   3.960000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.3065E+05   1.5136E+05   1.3129E-07   2.6175E-07   9.0523E-08   4.3841E-08   1.6532E-08   1.5837E+02   5.3783E-11   2.4198E-11   1.3842E-11   3.7316E-11   3.1500E-10   7.2596E-19   2.3156E+03   0.0000E+00   1.0973E-14   1.5054E+05   1.0002E+09   6.1170E-04   4.2723E+03   1.3511E-28   1.5213E-12   6.8907E+03   1.5836E+02   0.0000E+00   7.6980E-04   1.7304E-21   2.3158E+03   4.3408E+03   2.7996E-20   7.4341E+02   2.2611E-14   8.4332E-19   2.9914E-38
   4.000000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.3804E+05   1.5289E+05   1.3396E-07   2.6707E-07   9.2361E-08   4.4731E-08   1.6868E-08   1.5997E+02   5.4879E-11   2.4691E-11   1.4124E-11   3.8077E-11   3.2142E-10   7.4819E-19   2.3390E+03   0.0000E+00   1.1309E-14   1.5207E+05   1.0002E+09   6.2413E-04   4.3155E+03   1.4207E-28   1.5679E-12   6.9604E+03   1.5996E+02   0.0000E+00   7.8542E-04   1.7835E-21   2.3392E+03   4.3848E+03   2.8855E-20   7.5092E+02   2.3071E-14   8.6917E-19   3.1145E-38
   4.050000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.4728E+05   1.5480E+05   1.3733E-07   2.7378E-07   9.4685E-08   4.5856E-08   1.7292E-08   1.6198E+02   5.6265E-11   2.5315E-11   1.4480E-11   3.9038E-11   3.2953E-10   7.7662E-19   2.3683E+03   0.0000E+00   1.1739E-14   1.5397E+05   1.0002E+09   6.3986E-04   4.3696E+03   1.5118E-28   1.6274E-12   7.0474E+03   1.6197E+02   0.0000E+00   8.0517E-04   1.8515E-21   2.3685E+03   4.4398E+03   2.9953E-20   7.6030E+02   2.3654E-14   9.0223E-19   3.2737E-38
   4.100000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.5652E+05   1.5671E+05   1.4074E-07   2.8059E-07   9.7037E-08   4.6996E-08   1.7722E-08   1.6399E+02   5.7668E-11   2.5946E-11   1.4841E-11   4.0012E-11   3.3775E-10   8.0576E-19   2.3976E+03   0.0000E+00   1.2179E-14   1.5587E+05   1.0002E+09   6.5578E-04   4.4238E+03   1.6074E-28   1.6884E-12   7.1344E+03   1.6398E+02   0.0000E+00   8.2517E-04   1.9212E-21   2.3978E+03   4.4947E+03   3.1079E-20   7.6969E+02   2.4244E-14   9.3611E-19   3.4390E-38
   4.150000E-13   1.0002E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.6576E+05   1.5862E+05   1.4420E-07   2.8747E-07   9.9418E-08   4.8149E-08   1.8157E-08   1.6600E+02   5.9088E-11   2.6585E-11   1.5207E-11   4.0997E-11   3.4607E-10   8.3562E-19   2.4269E+03   0.0000E+00   1.2631E-14   1.5777E+05   1.0002E+09   6.7189E-04   4.4779E+03   1.7078E-28   1.7509E-12   7.2214E+03   1.6599E+02   0.0000E+00   8.4541E-04   1.9926E-21   2.4271E+03   4.5497E+03   3.2233E-20   7.7907E+02   2.4841E-14   9.7084E-19   3.6105E-38
